CustomerID,ProjectID,QuoteReq,Client,ALocation,Astreet,Afloor,Acity,Astate,AZipCode,Acountry,Latency,ZLocation,Zstreet,Zfloor,Zcity,Zstate,ZZipCode,Zcountry,Product,Classification,Bandwidth,ContractLength,UniqueID
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,12,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,12,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,12,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,15.7ms,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,24,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,24,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,24,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,24,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,24,
,,2018090403,PDT,"755 Secaucus Road 
Secaucus, NJ, 07094, USA",755 Secaucus Road,,Secaucus,NJ,07094,USA,,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,,,,24,
,,2018090501,Morgan Stanley,"680 W 10000 S
3 
South Jordan, UT, 84095, USA",680 W 10000 S,3,South Jordan,UT,84095,USA,160ms,"111 8th Avenue, TelX (NYC2)
6th Floor Suite 1402 
New York, NY, 10011, USA","111 8th Avenue, TelX (NYC2)",6th Floor Suite 1402,New York,NY,10011,USA,,,,12,
,,2018090701,AIG,"14 Cavendish Road 
Stevenage, SG1 2DY, UK",14 Cavendish Road,,Stevenage,,SG1 2DY,UK,,"7-9 Frankfurt am Main 
Taubenstrasse, 60313, Germany",7-9 Frankfurt am Main,,Taubenstrasse,,60313,Germany,,,,12,
,,2018090701,AIG,"Weston Avenue 
Waterglade Industrial Park, Grays, RM20 3FZ, UK",Weston Avenue,,Waterglade Industrial Park,Grays,RM20 3FZ,UK,,"7-9 Frankfurt am Main 
Taubenstrasse, 60313, Germany",7-9 Frankfurt am Main,,Taubenstrasse,,60313,Germany,,,,12,
,,2018090702,Morgan Stanley,"Paseo de Tamarindos No 90
29&33 
 Bosques de las Lomas, Delegacion Cuajimalpa, Mexico City, 5120, Mexico",Paseo de Tamarindos No 90,29&33," Bosques de las Lomas, Delegacion Cuajimalpa",Mexico City,5120,Mexico,60.7ms,"111 8th Avenue, TelX (NYC2)
 6th Floor Suite 1402 
New York, NY, 10011, USA","111 8th Avenue, TelX (NYC2)", 6th Floor Suite 1402,New York,NY,10011,USA,,,,12,
,,2018090703,Morgan Stanley,"Paseo de Tamarindos No 90
29&33 
 Bosques de las Lomas, Delegacion Cuajimalpa, Mexico City, 5120, Mexico",Paseo de Tamarindos No 90,29&33," Bosques de las Lomas, Delegacion Cuajimalpa",Mexico City,5120,Mexico,59.5ms,"165 Halsey Street, Meet Me Room
9 
Newark, NJ, 07102, USA","165 Halsey Street, Meet Me Room",9,Newark,NJ,07102,USA,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,700-800ms,"1855 Minnesota Court Alaska Area 
Mississauga, Ontario, Canada",1855 Minnesota Court Alaska Area,,Mississauga,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,1.6ms,"1855 Minnesota Court Alaska Area 
Mississauga, Ontario, Canada",1855 Minnesota Court Alaska Area,,Mississauga,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,,"1855 Minnesota Court Alaska Area 
Mississauga, Ontario, Canada",1855 Minnesota Court Alaska Area,,Mississauga,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,,"1855 Minnesota Court Alaska Area 
Mississauga, Ontario, Canada",1855 Minnesota Court Alaska Area,,Mississauga,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"1320 Dension Court Florida Area 
Markham, Ontario, Canada",1320 Dension Court Florida Area,,Markham,Ontario,,Canada,500-600ms,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"1320 Dension Court Florida Area 
Markham, Ontario, Canada",1320 Dension Court Florida Area,,Markham,Ontario,,Canada,0.8ms,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"1320 Dension Court Florida Area 
Markham, Ontario, Canada",1320 Dension Court Florida Area,,Markham,Ontario,,Canada,,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"1320 Dension Court Florida Area 
Markham, Ontario, Canada",1320 Dension Court Florida Area,,Markham,Ontario,,Canada,,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,500-600ms,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,0.7ms,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091101,Fixnetix,"3500 Steele Street 
Markham, Ontario, Canada",3500 Steele Street,,Markham,Ontario,,Canada,,"45 Parliament Street 
Toronto, Ontario, Canada",45 Parliament Street,,Toronto,Ontario,,Canada,,,,12,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,12,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,24,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,36,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,12,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,24,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,36,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,12,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,24,
,,2018091301,Alliance Bernstein,"Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex
Level 6 
Bandra East, Mumbai, 400051, India","Sanford C. Bernstein Pvt Ltd Unit 9 & 10 4 North Avenue, Maker Maxity,
Bandra Kurla Complex",Level 6,Bandra East,Mumbai,400051,India,,"LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West 
Maharashtra, Mumbai, 400079, India","LBS Marg, Godrej & Boyce Industry Estate, Vikhroli West",,Maharashtra,Mumbai,400079,India,,,,36,
,,2018091701,Citi,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,14.6ms,"755 Secaucus Road 
Secaucus, NJ, 7094, USA",755 Secaucus Road,,Secaucus,NJ,7094,USA,,,,24,
,,2018091701,Citi,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,18ms,"755 Secaucus Road 
Secaucus, NJ, 7094, USA",755 Secaucus Road,,Secaucus,NJ,7094,USA,,,,12,
,,2018091701,Citi,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,18ms,"755 Secaucus Road 
Secaucus, NJ, 7094, USA",755 Secaucus Road,,Secaucus,NJ,7094,USA,,,,24,
,,2018091701,Citi,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,18ms,"755 Secaucus Road 
Secaucus, NJ, 7094, USA",755 Secaucus Road,,Secaucus,NJ,7094,USA,,,,36,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,18ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,18ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,18ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,36,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,16.3ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,16.3ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,16.3ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,36,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,21.07ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,21.07ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018091702,SG,"350 E Cermak Road 
Chicago, IL, 60616, USA",350 E Cermak Road,,Chicago,IL,60616,USA,21.07ms,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,36,
,,2018092701,Alliance Bernstein,"4 Earlsfort Terrace
4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018092701,Alliance Bernstein,"4 Earlsfort Terrace
4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018092701,Alliance Bernstein,"4 Earlsfort Terrace
4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,24,
,,2018092701,Alliance Bernstein,"4 Earlsfort Terrace
4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,12,
,,2018092701,Alliance Bernstein,"4 Earlsfort Terrace
4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,24,
,,2018092701,Alliance Bernstein,"4 Earlsfort Terrace
4 
Saint Kevins, Dublin, Ireland",4 Earlsfort Terrace,4,Saint Kevins,Dublin,,Ireland,,,,,,,,,,,,36,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100101,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100102,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,,,12,
,,2018100102,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,,,24,
,,2018100102,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,,,12,
,,2018100102,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,,,24,
,,2018100102,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,,,12,
,,2018100102,SG,"50 Madison Road 
Totowa, NJ, 07512, USA",50 Madison Road,,Totowa,NJ,07512,USA,,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,,,24,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,12,
,,2018100102,SG,"194 S Wood Avenue 
Iselin, NJ, 08830, USA",194 S Wood Avenue,,Iselin,NJ,08830,USA,,"365 South Randolphville Road 
1 POE 
Piscataway, NJ, 08854, USA",365 South Randolphville Road ,1 POE,Piscataway,NJ,08854,USA,,,,24,
,,2018100402,,"120 w 45th Street
11 
New York, NY, USA",120 w 45th Street,11,New York,NY,,USA,,,,,,,,,,,,12,
,,2018100402,,"120 w 45th Street
11 
New York, NY, USA",120 w 45th Street,11,New York,NY,,USA,,,,,,,,,,,,24,
,,2018100402,,"120 w 45th Street
11 
New York, NY, USA",120 w 45th Street,11,New York,NY,,USA,,,,,,,,,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Avenue 
Sacramento, CA, 95834, USA",1200 Striker Avenue,,Sacramento,CA,95834,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,12,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,36,
,,2018100801,Alliance Bernstein,"100 Delawanna Avenue 
Clifton, NJ, 07014, USA",100 Delawanna Avenue,,Clifton,NJ,07014,USA,,"1200 Striker Ave 
Sacramento, CA, 95834, USA",3 Corporate Place,,Piscataway,NJ,08854,USA,,,,12,
